1	189.4700000	12.4070000	876.6700000	4445.0000	0.0001422	0.6690200
1	190.0900000	12.5780000	875.9700000	4447.8000	0.0001417	0.6687100
1	190.7200000	12.7510000	875.2700000	4450.7000	0.0001412	0.6683900
1	191.3400000	12.9250000	874.5700000	4453.5000	0.0001407	0.6680800
1	191.9600000	13.1020000	873.8700000	4456.4000	0.0001403	0.6677500
1	192.5900000	13.2800000	873.1700000	4459.3000	0.0001398	0.6674300
1	193.2100000	13.4600000	872.4700000	4462.3000	0.0001393	0.6671000
1	193.8300000	13.6420000	871.7600000	4465.2000	0.0001388	0.6667700
1	194.4600000	13.8260000	871.0500000	4468.2000	0.0001384	0.6664400
1	195.0800000	14.0120000	870.3400000	4471.2000	0.0001379	0.6661000
1	195.7000000	14.2000000	869.6300000	4474.2000	0.0001374	0.6657600
1	196.3300000	14.3900000	868.9100000	4477.3000	0.0001370	0.6654200
1	196.9500000	14.5820000	868.1900000	4480.4000	0.0001365	0.6650700
1	197.5700000	14.7750000	867.4800000	4483.5000	0.0001361	0.6647200
1	198.2000000	14.9710000	866.7600000	4486.6000	0.0001356	0.6643600
1	198.8200000	15.1690000	866.0300000	4489.8000	0.0001352	0.6640000
1	199.4400000	15.3690000	865.3100000	4493.0000	0.0001347	0.6636400
1	200.0700000	15.5710000	864.5800000	4496.2000	0.0001343	0.6632800
1	200.6900000	15.7750000	863.8500000	4499.4000	0.0001338	0.6629100
1	201.3100000	15.9810000	863.1200000	4502.7000	0.0001334	0.6625300
1	201.9400000	16.1890000	862.3900000	4506.0000	0.0001330	0.6621600
1	202.5600000	16.3990000	861.6500000	4509.3000	0.0001325	0.6617800
1	203.1800000	16.6110000	860.9200000	4512.7000	0.0001321	0.6614000
1	203.8100000	16.8260000	860.1800000	4516.0000	0.0001317	0.6610100
1	204.4300000	17.0420000	859.4400000	4519.4000	0.0001313	0.6606200
1	205.0500000	17.2610000	858.6900000	4522.9000	0.0001308	0.6602200
1	205.6700000	17.4820000	857.9500000	4526.3000	0.0001304	0.6598300
1	206.3000000	17.7050000	857.2000000	4529.8000	0.0001300	0.6594300
1	206.9200000	17.9310000	856.4500000	4533.4000	0.0001296	0.6590200
1	207.5400000	18.1580000	855.7000000	4536.9000	0.0001292	0.6586100
1	208.1700000	18.3880000	854.9500000	4540.5000	0.0001288	0.6582000
1	208.7900000	18.6200000	854.1900000	4544.1000	0.0001284	0.6577800
1	209.4100000	18.8540000	853.4300000	4547.8000	0.0001280	0.6573600
1	210.0400000	19.0910000	852.6700000	4551.4000	0.0001276	0.6569400
1	210.6600000	19.3300000	851.9100000	4555.1000	0.0001272	0.6565100
1	211.2800000	19.5710000	851.1500000	4558.9000	0.0001268	0.6560800
1	211.9100000	19.8150000	850.3800000	4562.6000	0.0001264	0.6556500
1	212.5300000	20.0610000	849.6100000	4566.4000	0.0001260	0.6552100
1	213.1500000	20.3090000	848.8400000	4570.3000	0.0001256	0.6547700
1	213.7800000	20.5600000	848.0600000	4574.1000	0.0001252	0.6543200
1	214.4000000	20.8130000	847.2900000	4578.0000	0.0001249	0.6538700
1	215.0200000	21.0680000	846.5100000	4582.0000	0.0001245	0.6534200
1	215.6500000	21.3260000	845.7300000	4585.9000	0.0001241	0.6529600
1	216.2700000	21.5860000	844.9500000	4589.9000	0.0001237	0.6525000
1	216.8900000	21.8490000	844.1600000	4594.0000	0.0001234	0.6520300
1	217.5200000	22.1140000	843.3800000	4598.0000	0.0001230	0.6515600
1	218.1400000	22.3820000	842.5900000	4602.2000	0.0001226	0.6510900
1	218.7600000	22.6520000	841.8000000	4606.3000	0.0001222	0.6506100
1	219.3900000	22.9250000	841.0000000	4610.5000	0.0001219	0.6501300
1	220.0100000	23.2000000	840.2100000	4614.7000	0.0001215	0.6496400
